holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weekday,hour,good_weather
0,291.82,0,0,5,3175,2,21,1
0,290.42,0,0,40,1929,2,22,1
0,290.37,0,0,1,1157,2,23,0
1,289.69,0,0,90,657,3,0,0
0,289.28,0,0,90,472,3,1,0
0,288.95,0,0,90,278,3,2,0
0,288.42,0,0,90,342,3,3,0
0,288.02,0,0,75,944,3,4,0
0,288.01,0,0,75,3165,3,5,0
0,288.01,0,0,75,3165,3,5,0
0,287.51,0,0,75,5801,3,6,1
0,286.51,0,0,40,6821,3,7,1
0,286.88,0,0,75,6266,3,8,1
0,288.22,0,0,40,5825,3,9,1
0,289.93,0,0,20,4708,3,10,1
0,291.07,0,0,5,4909,3,11,1
0,292.48,0,0,5,5148,3,12,1
0,293.43,0,0,20,5186,3,13,1
0,294.36,0,0,5,5369,3,14,1
0,295.08,0,0,1,5979,3,15,1
0,295.21,0,0,40,6724,3,16,1
0,295.28,0,0,40,6124,3,17,1
0,294.79,0,0,75,4791,3,18,1
0,294.02,0,0,1,3728,3,19,1
0,292.68,0,0,90,3362,3,20,1
0,291.42,0,0,90,3168,3,21,1
0,291.23,0,0,75,2227,3,22,1
0,290.09,0,0,75,1423,3,23,1
0,289.79,0,0,90,794,4,0,1
0,289.01,0,0,75,455,4,1,1
0,288.81,0,0,40,310,4,2,1
0,288.75,0,0,1,373,4,3,1
0,288.94,0,0,75,864,4,4,0
0,289.22,0,0,90,2948,4,5,1
0,288.72,0,0,90,5094,4,6,0
0,288.65,0,0,90,6000,4,7,0
0,287.95,0,0,90,5842,4,8,0
0,287.95,0,0,90,5842,4,8,0
0,287.82,0,0,90,5316,4,9,0
0,287.82,0,0,90,5316,4,9,0
0,288.41,0,0,90,5019,4,10,0
0,288.41,0,0,90,5019,4,10,0
0,289.74,0,0,90,4501,4,11,0
0,291.14,0,0,75,4521,4,12,0
0,292.43,0,0,90,5283,4,13,1
0,293.29,0,0,75,5661,4,14,1
0,293.72,0,0,75,6032,4,15,1
0,294.07,0,0,90,6461,4,16,1
0,293.41,0,0,75,5531,4,17,1
0,293.69,0,0,75,4602,4,18,1
0,292.8,0,0,90,3715,4,19,0
0,292.15,0,0,90,3353,4,20,0
0,291.51,0,0,90,3008,4,21,0
0,291.51,0,0,90,3008,4,21,0
0,291.29,0,0,90,2863,4,22,0
0,291.29,0,0,90,2863,4,22,0
0,291.29,0,0,90,2863,4,22,0
0,290.79,0,0,90,3047,4,23,0
0,290.79,0,0,90,3047,4,23,0
0,290.79,0,0,90,3047,4,23,0
0,290.09,0,0,75,1507,5,0,0
0,290.09,0,0,75,1507,5,0,0
0,290.09,0,0,75,1507,5,0,0
0,289.65,0,0,90,758,5,1,0
0,289.65,0,0,90,758,5,1,0
0,289.65,0,0,90,758,5,1,0
0,289.48,0,0,90,511,5,2,0
0,289.48,0,0,90,511,5,2,0
0,289.48,0,0,90,511,5,2,0
0,289.48,0,0,90,511,5,2,0
0,289.42,0,0,90,381,5,3,0
0,289.42,0,0,90,381,5,3,0
0,289.42,0,0,90,381,5,3,0
0,289.22,0,0,90,424,5,4,0
0,289.22,0,0,90,424,5,4,0
0,289.02,0,0,90,858,5,5,0
0,289.02,0,0,90,858,5,5,0
0,289.02,0,0,90,858,5,5,0
0,288.86,0,0,90,1531,5,6,0
0,288.86,0,0,90,1531,5,6,0
0,288.87,0,0,90,2249,5,7,0
0,288.87,0,0,90,2249,5,7,0
0,288.94,0,0,90,3029,5,8,0
0,288.94,0,0,90,3029,5,8,0
0,289.01,0,0,75,3690,5,9,0
0,289.01,0,0,75,3690,5,9,0
0,289.36,0,0,90,4138,5,10,0
0,289.36,0,0,90,4138,5,10,0
0,289.95,0,0,90,4507,5,11,0
0,289.95,0,0,90,4507,5,11,0
0,291.21,0,0,90,4824,5,12,0
0,291.55,0,0,90,4740,5,13,0
0,291.55,0,0,90,4740,5,13,0
0,292.15,0,0,90,4511,5,14,0
0,292.15,0,0,90,4511,5,14,0
0,291.94,0,0,90,4338,5,15,0
0,291.94,0,0,90,4338,5,15,0
0,291.94,0,0,90,4338,5,15,0
0,291.62,0,0,90,4560,5,16,0
0,291.62,0,0,90,4560,5,16,0
0,291.62,0,0,90,4560,5,16,0
0,291.72,0,0,90,4371,5,17,0
0,291.72,0,0,90,4371,5,17,0
0,291.72,0,0,90,4371,5,17,0
0,291.72,0,0,90,3845,5,18,0
0,291.72,0,0,90,3845,5,18,0
0,291.72,0,0,90,3845,5,18,0
0,291.79,0,0,90,3472,5,19,0
0,291.79,0,0,90,3472,5,19,0
0,291.79,0,0,90,3472,5,19,0
0,291.65,0,0,90,3150,5,20,0
0,291.65,0,0,90,3150,5,20,0
0,291.79,0,0,90,2912,5,21,0
0,291.79,0,0,90,2912,5,21,0
0,291.65,0,0,75,2455,5,22,0
0,291.65,0,0,75,2455,5,22,0
0,291.35,0,0,75,2810,5,23,0
0,291.35,0,0,75,2810,5,23,0
0,291.29,0,0,90,2169,6,0,0
0,291.29,0,0,90,2169,6,0,0
0,291.15,0,0,90,1209,6,1,0
0,291.15,0,0,90,1209,6,1,0
0,291.08,0,0,90,634,6,2,0
0,291.08,0,0,90,634,6,2,0
0,291.01,0,0,75,423,6,3,0
0,290.55,0,0,40,356,6,4,0
0,290.55,0,0,40,356,6,4,0
0,290.55,0,0,75,562,6,5,0
0,290.48,0,0,90,1127,6,6,0
0,290.35,0,0,90,1665,6,7,0
0,290.51,0,0,90,2480,6,8,0
0,291.15,0,0,90,3527,6,9,0
0,291.36,0,0,90,4015,6,10,1
0,292.54,0,0,75,4320,6,11,0
0,294.58,0,0,75,4729,6,12,1
0,294.55,0,0,75,4917,6,13,0
0,295.01,0,0,90,4958,6,14,1
0,295.15,0,0,90,4621,6,15,1
0,295.0,0,0,90,4709,6,16,0
0,294.35,0,0,90,4730,6,17,0
0,294.35,0,0,90,4730,6,17,0
0,293.42,0,0,90,4192,6,18,0
0,292.58,0,0,75,3035,6,19,0
0,291.86,0,0,75,2689,6,20,1
0,291.29,0,0,90,2394,6,21,1
0,291.22,0,0,90,1876,6,22,1
0,291.0,0,0,75,1195,6,23,1
0,290.58,0,0,90,630,0,0,1
0,290.35,0,0,1,400,0,1,1
0,290.08,0,0,90,260,0,2,0
0,289.88,0,0,90,321,0,3,1
0,289.55,0,0,1,874,0,4,1
0,289.35,0,0,90,3075,0,5,1
0,289.43,0,0,90,5600,0,6,1
0,289.14,0,0,90,6691,0,7,1
0,289.41,0,0,75,6340,0,8,1
0,290.0,0,0,75,5419,0,9,1
0,290.48,0,0,90,4682,0,10,1
0,291.22,0,0,90,4663,0,11,1
0,291.94,0,0,90,4992,0,12,1
0,292.55,0,0,90,5038,0,13,1
0,293.48,0,0,90,5313,0,14,1
0,294.51,0,0,75,5826,0,15,1
0,295.14,0,0,75,6666,0,16,1
0,295.22,0,0,40,6096,0,17,1
0,296.0,0,0,40,4265,0,18,1
0,295.72,0,0,40,3268,0,19,1
0,294.16,0,0,20,3105,0,20,1
0,292.15,0,0,40,2718,0,21,1
0,290.35,0,0,5,1728,0,22,1
0,289.08,0,0,1,1136,0,23,0
0,288.07,0,0,1,651,1,0,0
0,287.43,0,0,1,374,1,1,0
0,287.29,0,0,1,252,1,2,0
0,287.29,0,0,1,252,1,2,0
0,286.6,0,0,1,337,1,3,0
0,286.15,0,0,1,916,1,4,0
0,286.15,0,0,1,916,1,4,0
0,285.65,0,0,1,3127,1,5,0
0,285.65,0,0,1,3127,1,5,0
0,285.73,0,0,1,5964,1,6,0
0,285.73,0,0,1,5964,1,6,0
0,285.68,0,0,1,6530,1,7,0
0,285.68,0,0,1,6530,1,7,0
0,286.65,0,0,40,6259,1,8,0
0,286.65,0,0,40,6259,1,8,0
0,289.36,0,0,40,5783,1,9,0
0,291.64,0,0,40,4991,1,10,0
0,294.07,0,0,40,5078,1,11,1
0,295.61,0,0,40,5237,1,12,1
0,296.08,0,0,40,5119,1,13,1
0,296.93,0,0,40,5386,1,14,1
0,297.75,0,0,75,5977,1,15,1
0,298.35,0,0,75,6884,1,16,1
0,298.79,0,0,40,6454,1,17,1
0,298.15,0,0,20,5000,1,18,1
0,297.82,0,0,40,3470,1,19,1
0,296.51,0,0,1,3398,1,20,1
0,294.02,0,0,5,2904,1,21,1
0,292.84,0,0,5,2051,1,22,1
0,292.3,0,0,40,1223,1,23,1
0,291.72,0,0,1,664,2,0,0
0,291.37,0,0,1,374,2,1,0
0,290.87,0,0,1,270,2,2,1
0,289.75,0,0,1,349,2,3,1
0,289.88,0,0,1,879,2,4,1
0,289.75,0,0,1,3135,2,5,1
0,289.42,0,0,1,6003,2,6,0
0,289.54,0,0,5,6391,2,7,0
0,289.94,0,0,5,6079,2,8,1
0,292.0,0,0,1,5793,2,9,1
0,294.72,0,0,1,4898,2,10,1
0,296.57,0,0,40,5189,2,11,1
0,298.15,0,0,1,5005,2,12,1
0,299.61,0,0,20,5038,2,13,1
0,300.14,0,0,20,5661,2,14,1
0,299.72,0,0,90,6265,2,15,0
0,299.08,0,0,40,6799,2,16,0
0,298.42,0,0,75,6281,2,17,1
0,297.22,0,0,40,4971,2,18,0
0,296.08,0,0,75,3705,2,19,1
0,294.96,0,0,40,3370,2,20,0
0,293.22,0,0,40,2839,2,21,1
0,291.69,0,0,75,2083,2,22,1
0,290.15,0,0,1,1204,2,23,1
0,289.23,0,0,1,705,3,0,1
0,288.22,0,0,20,413,3,1,1
0,287.59,0,0,1,282,3,2,1
0,286.75,0,0,1,317,3,3,1
0,286.02,0,0,1,910,3,4,1
0,285.86,0,0,1,3172,3,5,1
0,285.58,0,0,1,5689,3,6,1
0,285.35,0,0,5,6581,3,7,0
0,285.87,0,0,5,6209,3,8,0
0,286.68,0,0,1,5608,3,9,1
0,288.15,0,0,1,5206,3,10,1
0,289.95,0,0,5,5424,3,11,1
0,291.86,0,0,1,5568,3,12,1
0,292.62,0,0,5,5414,3,13,1
0,293.58,0,0,1,5855,3,14,1
0,294.15,0,0,5,6376,3,15,1
0,294.35,0,0,1,6788,3,16,1
0,294.36,0,0,1,6641,3,17,1
0,294.08,0,0,1,5658,3,18,0
0,292.82,0,0,1,3973,3,19,0
0,291.42,0,0,1,3450,3,20,1
0,288.95,0,0,1,3096,3,21,0
0,287.75,0,0,40,2421,3,22,1
0,286.61,0,0,1,1576,3,23,0
0,286.22,0,0,1,808,4,0,0
0,286.22,0,0,1,808,4,0,0
0,285.4,0,0,1,520,4,1,0
0,285.4,0,0,1,520,4,1,0
0,285.57,0,0,1,357,4,2,0
0,285.61,0,0,1,369,4,3,0
0,285.61,0,0,1,369,4,3,0
0,285.43,0,0,1,853,4,4,0
0,285.43,0,0,1,853,4,4,0
0,284.93,0,0,1,2808,4,5,0
0,284.61,0,0,1,5248,4,6,0
0,284.92,0,0,75,6424,4,7,1
0,284.72,0,0,75,5950,4,8,0
0,285.81,0,0,1,5411,4,9,1
0,287.08,0,0,1,5293,4,10,1
0,288.93,0,0,1,5419,4,11,1
0,290.72,0,0,1,5823,4,12,1
0,292.36,0,0,20,5824,4,13,1
0,293.28,0,0,40,5905,4,14,0
0,293.79,0,0,40,6062,4,15,0
0,294.58,0,0,75,5952,4,16,0
0,294.58,0,0,75,5952,4,16,0
0,294.72,0,0,75,5449,4,17,0
0,294.51,0,0,75,4886,4,18,0
0,293.82,0,0,75,3947,4,19,0
0,293.02,0,0,90,3576,4,20,0
0,292.41,0,0,90,3863,4,21,0
0,292.41,0,0,90,3863,4,21,0
0,291.95,0,0,90,2597,4,22,0
0,291.95,0,0,90,2597,4,22,0
0,291.95,0,0,90,2597,4,22,0
0,291.36,0,0,90,2045,4,23,0
0,291.36,0,0,90,2045,4,23,0
0,291.15,0,0,90,1227,5,0,0
0,291.08,0,0,90,771,5,1,0
0,291.15,0,0,40,535,5,2,0
0,290.93,0,0,90,368,5,3,0
0,290.93,0,0,90,368,5,3,0
0,290.68,0,0,75,419,5,4,0
0,290.68,0,0,75,419,5,4,0
0,290.48,0,0,90,745,5,5,0
0,290.48,0,0,90,745,5,5,0
0,290.15,0,0,90,1512,5,6,0
0,290.22,0,0,90,2235,5,7,1
0,290.29,0,0,90,3064,5,8,0
0,290.29,0,0,90,3064,5,8,0
0,290.72,0,0,90,3854,5,9,1
0,291.48,0,0,90,4519,5,10,0
0,292.68,0,0,75,4720,5,11,1
0,295.01,0,0,40,4840,5,12,0
0,296.34,0,0,75,4683,5,13,1
0,298.14,0,0,40,4882,5,14,1
0,299.21,0,0,40,4699,5,15,1
0,299.55,0,0,40,4794,5,16,1
0,299.61,0,0,20,4462,5,17,1
0,299.22,0,0,1,4017,5,18,1
0,297.58,0,0,1,3380,5,19,1
0,295.51,0,0,1,3108,5,20,1
0,293.42,0,0,5,2921,5,21,1
0,291.61,0,0,5,2565,5,22,1
0,290.68,0,0,1,2021,5,23,1
0,289.14,0,0,1,1517,6,0,1
0,288.62,0,0,1,822,6,1,1
0,287.68,0,0,1,661,6,2,1
0,287.48,0,0,1,373,6,3,0
0,287.35,0,0,1,335,6,4,1
0,287.2,0,0,1,521,6,5,1
0,286.87,0,0,1,1018,6,6,1
0,287.46,0,0,1,1621,6,7,1
0,287.83,0,0,1,2667,6,8,1
0,290.22,0,0,1,3406,6,9,1
0,293.13,0,0,40,4184,6,10,1
0,295.64,0,0,1,4582,6,11,1
0,297.34,0,0,40,5025,6,12,1
0,299.21,0,0,40,4524,6,13,1
0,300.45,0,0,1,4612,6,14,1
0,301.22,0,0,40,4139,6,15,1
0,301.68,0,0,40,4159,6,16,1
0,301.36,0,0,75,4730,6,17,1
0,300.94,0,0,1,3886,6,18,1
0,300.08,0,0,1,3548,6,19,1
0,298.86,0,0,5,3118,6,20,1
0,296.95,0,0,1,2677,6,21,1
0,296.75,0,0,5,2245,6,22,1
0,296.28,0,0,1,1710,6,23,1
1,295.54,0,0,1,1026,0,0,1
0,295.5,0,0,1,585,0,1,1
0,295.07,0,0,75,441,0,2,1
0,294.61,0,0,40,302,0,3,1
0,294.08,0,0,20,303,0,4,1
0,292.62,0,0,1,575,0,5,1
0,290.68,0,0,1,1128,0,6,1
0,289.35,0,0,75,1589,0,7,1
0,288.81,0,0,75,1974,0,8,1
0,289.48,0,0,75,2678,0,9,1
0,290.64,0,0,1,3320,0,10,1
0,293.28,0,0,20,3830,0,11,0
0,294.15,0,0,1,4059,0,12,0
0,295.36,0,0,40,4290,0,13,0
0,295.86,0,0,40,4309,0,14,0
0,296.22,0,0,40,4347,0,15,1
0,296.15,0,0,75,4377,0,16,0
0,287.84,0,0,75,3883,0,17,0
0,287.84,0,0,75,3883,0,17,0
0,286.69,0,0,75,3583,0,18,0
0,286.69,0,0,75,3583,0,18,0
0,286.69,0,0,75,3583,0,18,0
0,286.95,0,0,75,3218,0,19,0
0,286.22,0,0,40,2725,0,20,0
0,285.62,0,0,1,2186,0,21,0
0,285.62,0,0,1,2186,0,21,0
0,284.93,0,0,1,1708,0,22,1
0,285.22,0,0,1,1048,0,23,1
0,285.08,0,0,40,574,1,0,1
0,285.15,0,0,20,315,1,1,1
0,284.93,0,0,1,242,1,2,1
0,284.84,0,0,1,316,1,3,1
0,284.65,0,0,1,807,1,4,1
0,284.29,0,0,1,3001,1,5,1
0,283.74,0,0,1,5545,1,6,1
0,283.58,0,0,1,6559,1,7,1
0,283.74,0,0,40,6267,1,8,1
0,285.22,0,0,40,5762,1,9,1
0,286.43,0,0,1,4482,1,10,1
0,288.67,0,0,20,4733,1,11,1
0,289.3,0,0,75,5041,1,12,1
0,289.79,0,0,75,4805,1,13,1
0,290.01,0,0,75,5220,1,14,1
0,289.86,0,0,90,5799,1,15,1
0,289.35,0,0,90,6572,1,16,1
0,289.42,0,0,90,6092,1,17,0
0,288.94,0,0,90,4306,1,18,0
0,288.22,0,0,75,3282,1,19,0
0,287.02,0,0,40,2817,1,20,0
0,285.68,0,0,75,2398,1,21,1
0,285.42,0,0,75,1538,1,22,1
0,284.79,0,0,75,945,1,23,0
0,284.85,0,0,40,543,2,0,1
0,284.21,0,0,90,343,2,1,0
0,284.36,0,0,90,250,2,2,1
0,284.15,0,0,90,354,2,3,1
0,283.65,0,0,90,889,2,4,1
0,283.08,0,0,40,3137,2,5,1
0,281.86,0,0,20,5782,2,6,0
0,281.44,0,0,40,6500,2,7,0
0,282.42,0,0,1,5848,2,8,1
0,284.64,0,0,40,5875,2,9,1
0,286.72,0,0,1,4548,2,10,1
0,287.94,0,0,1,5185,2,11,1
0,289.65,0,0,75,4991,2,12,1
0,290.37,0,0,75,4835,2,13,1
0,290.71,0,0,75,5262,2,14,1
0,291.42,0,0,20,5382,2,15,1
0,291.28,0,0,75,6799,2,16,1
0,291.55,0,0,90,6500,2,17,1
0,291.62,0,0,75,4519,2,18,1
0,290.28,0,0,90,3690,2,19,1
0,289.15,0,0,1,3361,2,20,1
0,287.48,0,0,75,2556,2,21,1
0,285.4,0,0,75,1609,2,22,1
0,284.07,0,0,1,1117,2,23,1
0,282.61,0,0,40,583,3,0,0
0,282.49,0,0,1,357,3,1,0
0,281.51,0,0,1,259,3,2,0
0,281.51,0,0,1,259,3,2,0
0,281.0,0,0,1,335,3,3,0
0,281.0,0,0,1,335,3,3,0
0,280.79,0,0,1,913,3,4,0
0,280.68,0,0,20,3116,3,5,0
0,280.68,0,0,20,3116,3,5,0
0,281.14,0,0,75,5737,3,6,0
0,281.88,0,0,75,6685,3,7,1
0,282.87,0,0,90,6302,3,8,1
0,283.81,0,0,75,5486,3,9,1
0,285.57,0,0,75,4620,3,10,1
0,288.6,0,0,90,4862,3,11,1
0,291.15,0,0,75,5083,3,12,1
0,291.99,0,0,1,4903,3,13,1
0,293.76,0,0,20,5073,3,14,1
0,294.36,0,0,40,5827,3,15,1
0,295.69,0,0,75,6492,3,16,1
0,296.15,0,0,75,6478,3,17,1
0,295.57,0,0,75,4703,3,18,1
0,294.93,0,0,1,3621,3,19,1
0,292.49,0,0,75,3280,3,20,1
0,290.22,0,0,75,2611,3,21,1
0,288.95,0,0,75,1896,3,22,1
0,288.14,0,0,75,1469,3,23,1
0,286.65,0,0,75,634,4,0,1
0,286.36,0,0,75,390,4,1,1
0,286.16,0,0,1,277,4,2,1
0,285.55,0,0,1,356,4,3,1
0,285.02,0,0,1,853,4,4,1
0,284.57,0,0,20,2978,4,5,1
0,283.89,0,0,1,5573,4,6,1
0,283.42,0,0,1,6504,4,7,1
0,283.35,0,0,5,6232,4,8,1
0,284.93,0,0,1,5304,4,9,1
0,286.08,0,0,5,4526,4,10,1
0,288.14,0,0,1,5021,4,11,1
0,289.28,0,0,5,5120,4,12,1
0,290.94,0,0,1,5265,4,13,1
0,291.65,0,0,1,5689,4,14,1
0,292.28,0,0,1,6157,4,15,1
0,292.81,0,0,5,6597,4,16,1
0,293.02,0,0,1,6423,4,17,1
0,292.15,0,0,1,5185,4,18,1
0,291.15,0,0,1,4029,4,19,1
0,289.73,0,0,1,3236,4,20,1
0,287.14,0,0,1,2997,4,21,1
0,286.01,0,0,1,2440,4,22,1
0,285.42,0,0,1,1831,4,23,1
0,284.62,0,0,1,1391,5,0,1
0,284.85,0,0,1,840,5,1,1
0,284.58,0,0,1,583,5,2,1
0,284.36,0,0,1,383,5,3,1
0,284.21,0,0,75,412,5,4,1
0,284.22,0,0,75,885,5,5,1
0,284.28,0,0,20,1482,5,6,1
0,284.28,0,0,20,2218,5,7,1
0,284.76,0,0,1,3088,5,8,1
0,285.74,0,0,5,3540,5,9,1
0,287.5,0,0,1,4092,5,10,1
0,290.5,0,0,1,4232,5,11,1
0,291.61,0,0,5,4596,5,12,1
0,293.36,0,0,1,4497,5,13,1
0,294.95,0,0,1,4457,5,14,1
0,295.94,0,0,1,4424,5,15,1
0,296.29,0,0,1,4432,5,16,1
0,296.51,0,0,1,4472,5,17,1
0,296.22,0,0,40,4396,5,18,1
0,295.49,0,0,40,3547,5,19,1
0,294.08,0,0,40,3256,5,20,1
0,292.86,0,0,40,3107,5,21,1
0,292.22,0,0,40,2458,5,22,1
0,291.5,0,0,1,2026,5,23,1
0,290.86,0,0,40,1342,6,0,1
0,290.72,0,0,40,823,6,1,1
0,290.29,0,0,1,673,6,2,1
0,290.15,0,0,75,373,6,3,1
0,289.93,0,0,40,315,6,4,1
0,289.72,0,0,75,513,6,5,1
0,289.5,0,0,75,1036,6,6,1
0,289.37,0,0,90,1468,6,7,1
0,289.5,0,0,90,1948,6,8,1
0,289.51,0,0,75,2747,6,9,1
0,290.48,0,0,75,3450,6,10,1
0,292.08,0,0,75,3890,6,11,1
0,293.72,0,0,75,4143,6,12,1
0,295.36,0,0,40,4232,6,13,1
0,296.86,0,0,75,4170,6,14,1
0,298.15,0,0,1,4135,6,15,1
0,298.81,0,0,40,3983,6,16,1
0,298.72,0,0,75,3877,6,17,1
0,298.22,0,0,75,3791,6,18,1
0,297.42,0,0,75,3289,6,19,0
0,295.95,0,0,75,2902,6,20,1
0,295.02,0,0,75,2213,6,21,1
0,294.5,0,0,40,1591,6,22,1
0,294.02,0,0,1,1075,6,23,1
0,293.22,0,0,1,586,0,0,1
0,292.35,0,0,1,396,0,1,1
0,291.48,0,0,1,240,0,2,1
0,291.02,0,0,1,344,0,3,1
0,290.15,0,0,1,853,0,4,1
0,289.65,0,0,1,3017,0,5,1
0,289.36,0,0,1,5764,0,6,1
0,288.82,0,0,20,6051,0,7,1
0,289.21,0,0,40,5998,0,8,1
0,290.08,0,0,75,5404,0,9,1
0,291.41,0,0,20,4456,0,10,1
0,293.81,0,0,40,4529,0,11,1
0,295.15,0,0,1,4735,0,12,1
0,297.08,0,0,20,4834,0,13,1
0,298.01,0,0,5,5411,0,14,1
0,299.08,0,0,1,6445,0,15,1
0,299.75,0,0,20,7117,0,16,1
0,300.22,0,0,20,6431,0,17,1
0,300.02,0,0,5,4233,0,18,1
0,298.95,0,0,20,2851,0,19,1
0,296.23,0,0,20,2612,0,20,1
0,293.56,0,0,40,2494,0,21,0
0,291.57,0,0,1,1382,0,22,0
0,290.94,0,0,1,1022,0,23,0
0,290.94,0,0,1,1022,0,23,0
0,289.93,0,0,1,616,1,0,0
0,289.93,0,0,1,616,1,0,0
0,289.44,0,0,1,364,1,1,0
0,289.44,0,0,1,364,1,1,0
0,288.36,0,0,90,244,1,2,0
0,288.36,0,0,90,244,1,2,0
0,288.07,0,0,40,336,1,3,0
0,288.07,0,0,40,336,1,3,0
0,287.53,0,0,1,918,1,4,0
0,287.53,0,0,1,918,1,4,0
0,287.67,0,0,1,3102,1,5,0
0,287.67,0,0,1,3102,1,5,0
0,287.0,0,0,90,5785,1,6,0
0,287.0,0,0,90,5785,1,6,0
0,287.28,0,0,40,6353,1,7,0
0,287.28,0,0,40,6353,1,7,0
0,287.74,0,0,1,5836,1,8,0
0,287.74,0,0,1,5836,1,8,0
0,289.87,0,0,5,5633,1,9,0
0,289.87,0,0,5,5633,1,9,0
0,292.46,0,0,90,4477,1,10,0
0,292.46,0,0,90,4477,1,10,0
0,292.46,0,0,90,4477,1,10,0
0,296.14,0,0,1,4754,1,11,1
0,297.75,0,0,1,4841,1,12,1
0,299.61,0,0,1,4887,1,13,1
0,300.23,0,0,1,5332,1,14,1
0,301.28,0,0,5,6114,1,15,1
0,301.95,0,0,1,7007,1,16,1
0,302.02,0,0,1,6717,1,17,1
0,301.28,0,0,1,5310,1,18,1
0,299.65,0,0,1,3423,1,19,1
0,298.08,0,0,5,2995,1,20,1
0,296.37,0,0,1,2535,1,21,1
0,294.94,0,0,1,1897,1,22,1
0,293.67,0,0,1,1022,1,23,1
0,293.64,0,0,1,609,2,0,1
0,292.75,0,0,1,377,2,1,0
0,292.22,0,0,1,272,2,2,1
0,291.51,0,0,1,331,2,3,1
0,291.0,0,0,1,917,2,4,0
0,290.88,0,0,20,3124,2,5,1
0,290.58,0,0,20,5355,2,6,1
0,290.37,0,0,1,5721,2,7,1
0,290.79,0,0,20,6034,2,8,1
0,292.15,0,0,1,5873,2,9,1
0,294.51,0,0,1,4603,2,10,1
0,298.48,0,0,20,4677,2,11,1
0,299.45,0,0,1,4966,2,12,1
0,301.15,0,0,40,4976,2,13,1
0,301.64,0,0,20,5173,2,14,1
0,302.29,0,0,40,5943,2,15,1
0,302.82,0,0,75,6944,2,16,1
0,302.15,0,0,75,6344,2,17,1
0,301.81,0,0,75,4869,2,18,1
0,301.09,0,0,40,3494,2,19,1
0,299.08,0,0,40,3181,2,20,1
0,296.75,0,0,40,2508,2,21,0
0,295.77,0,0,5,1960,2,22,1
0,295.52,0,0,1,1065,2,23,1
0,295.15,0,0,1,591,3,0,1
0,293.89,0,0,1,364,3,1,0
0,293.75,0,0,1,309,3,2,0
0,293.02,0,0,1,348,3,3,0
0,292.65,0,0,1,915,3,4,0
0,292.22,0,0,1,3173,3,5,0
0,291.62,0,0,1,6058,3,6,0
0,291.15,0,0,40,6481,3,7,0
0,291.15,0,0,1,6122,3,8,0
0,292.76,0,0,1,5609,3,9,0
0,295.48,0,0,1,4603,3,10,1
0,297.3,0,0,1,4844,3,11,1
0,299.53,0,0,1,5342,3,12,1
0,300.79,0,0,1,5184,3,13,1
0,302.0,0,0,1,5601,3,14,1
0,302.95,0,0,20,5975,3,15,1
0,304.01,0,0,1,6774,3,16,1
0,304.08,0,0,20,6409,3,17,1
0,303.62,0,0,20,5135,3,18,1
0,301.95,0,0,5,3656,3,19,1
0,299.79,0,0,5,3381,3,20,1
0,297.95,0,0,5,3239,3,21,1
0,297.55,0,0,5,2106,3,22,1
0,297.28,0,0,1,1263,3,23,1
0,296.82,0,0,1,755,4,0,1
0,296.01,0,0,1,412,4,1,1
0,295.92,0,0,1,333,4,2,1
0,295.48,0,0,40,366,4,3,1
0,294.95,0,0,1,862,4,4,1
0,293.95,0,0,1,3068,4,5,1
0,293.14,0,0,1,5776,4,6,1
0,292.5,0,0,1,6744,4,7,1
0,292.67,0,0,75,6039,4,8,1
0,293.79,0,0,1,5077,4,9,1
0,295.29,0,0,1,4842,4,10,1
0,296.86,0,0,40,5081,4,11,1
0,298.14,0,0,75,5362,4,12,1
0,298.72,0,0,90,5125,4,13,0
0,299.15,0,0,90,5665,4,14,0
0,299.29,0,0,1,5996,4,15,1
0,299.65,0,0,90,6511,4,16,0
0,299.65,0,0,90,6511,4,16,0
0,300.15,0,0,1,5700,4,17,1
0,300.5,0,0,40,4993,4,18,0
0,299.69,0,0,1,4224,4,19,1
0,298.48,0,0,1,3496,4,20,1
0,297.55,0,0,75,3065,4,21,1
0,297.58,0,0,1,3079,4,22,1
0,297.01,0,0,1,2496,4,23,1
0,297.29,0,0,75,1397,5,0,1
0,297.43,0,0,1,877,5,1,1
0,297.48,0,0,1,596,5,2,0
0,297.15,0,0,1,443,5,3,0
0,296.95,0,0,1,434,5,4,1
0,296.88,0,0,1,828,5,5,0
0,296.88,0,0,1,828,5,5,0
0,295.94,0,0,90,1487,5,6,0
0,295.15,0,0,90,2174,5,7,0
0,294.55,0,0,90,3009,5,8,0
0,294.55,0,0,90,3009,5,8,0
0,294.55,0,0,90,3009,5,8,0
0,293.95,0,0,1,3853,5,9,0
0,295.06,0,0,75,4322,5,10,1
0,294.82,0,0,75,4792,5,11,1
0,295.36,0,0,75,5190,5,12,1
0,294.42,0,0,90,5169,5,13,0
0,294.82,0,0,40,4544,5,14,1
0,295.16,0,0,90,4334,5,15,1
0,294.88,0,0,75,4687,5,16,1
0,294.68,0,0,90,4582,5,17,0
0,293.95,0,0,90,3861,5,18,0
0,293.09,0,0,40,3477,5,19,0
0,293.09,0,0,40,3477,5,19,0
0,293.09,0,0,40,3477,5,19,0
0,291.62,0,0,90,3089,5,20,0
0,291.62,0,0,90,3089,5,20,0
0,290.09,0,0,90,2929,5,21,0
